name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
AKSIM LABORATORIES (AYURVEDIC),Lizard,Capsule,Ratibilas Bati,AY-61-A-033,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Leucotab,Capsule,Raja Prabartini Bati,AY-61-A-034,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Levocap,Capsule,Nabayas Louha,AY-61-A-035,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Regain,Capsule,Joubansatadal,AY-61-A-036,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Diacap,Capsule,Bahu Mutrantak Ras,AY-61-A-041,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neem Care,Capsule,Nimbadi Churna,AY-61-A-040,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Re-Cap,Capsule,Brihat Purnachandra Ras,AY-61-A-039,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Leucap,Capsule,Pradarari Ras,AY-61-A-038,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Emove,Capsule,Vat Gajangkus,AY-61-A-037,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Bilcap,Capsule,Pittantak Ras,AY-61-A-036,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Noctonal,Capsule,Dhariti Bati /Karpur Ras,AY-61-A-042,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Dentic,Powder,Dashan Sanskar Churna,AY-61-A-043,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Exual,Powder,Nagbaladya Churna,AY-61-A-044,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Gouter,Liquid,Batari,AY-61-A-045,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Kesten,Oil (Liquid),Shri Gopal Taila,AY-61-A-046,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Duplocon,Powder,Pushyanugn Churna,AY-61-A-047,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Ovatrex,Tablet,Krimi Mudgar Ras,AY-61-A-048,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Tempacol,Capsule,Mritunjoy Ras,AY-61-A-049,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Wisen,Capsule,Saraswata Churna,AY-61-A-050,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Gym,Capsule,Tankan Bati,AY-61-A-051,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Laxatol,Capsule,Icchabhedi Ras,AY-61-A-052,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Libiten,Capsule,Manmathavra Ras,AY-61-A-053,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Lecopen,Capsule,Shibani Bati,AY-61-A-054,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Gaster,Capsule,Dhatri Louha,AY-61-A-055,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Harten,Capsule,Pravakar Bati,AY-61-A-56,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Rheuten,Capsule,Bridhyadaradya Louha,AY-61-A-057,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Digemax,Capsule,Mahasankha Bati,AY-61-A-058,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Respasil,Capsule,Swaskaschintamoni,AY-61-A-059,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Piloten,Liquid,Kanakarista,AY-61-A-060,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Kushicap,Capsule,Cowhage,AY-61-A-061,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Capgin,Capsule,Ginger,AY-61-A-062,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Aksim Chirata 500,Capsule,Chirata,AY-61-A-063,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Minicol,Capsule,Garlic,AY-61-A-064,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),MD 500,Capsule,Jambolan / Syzygium,AY-61-A-065,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Stoma,Capsule,Agrimoni,AY-61-A-066,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Stoma-G,Capsule,Aswagandha,AY-61-A-067,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Bark Fresh,Liquid,Hwema Bark Drink,AY-61-A-068,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Carotacap,Capsule,Wild Carrot,AY-61-A-069,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Nigecap,Capsule,Nigella,AY-61-A-070,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Paniliva,Capsule,Kalamegh,AY-61-A-071,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Rejuva,Syrup,Mritasanjibani (Bajikaran),AY-61-A-072,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Indigen,Liquid,Fig,AY-61-A-073,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neobela,Liquid,Belladonna,AY-61-A-074,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Stomagin,Liquid,Chinese Rhubarb (China Raucini),AY-61-A-075,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Vinogen,Liquid,Sotamul,AY-61-A-076,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neolax,Liquid,Bengle Quince,AY-61-A-077,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neohing,Tablet,Asafoetida,AY-61-A-078,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neoliva,Liquid,Milk Thistle,AY-61-A-079,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Milk Thistle 70 mg,Capsule,Milk Thistle 70 mg,AY-61-A-080,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neovas,Liquid,Vasaka / Jastishia,AY-61-A-081,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neorose,Capsule,Evening Primrose Oil,AY-61-A-082,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Constipa,Liquid,Castor Oil Plant,AY-61-A-083,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neobrain,Liquid,Ginkgo Biloba,AY-61-A-084,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Peucap,Capsule,Neem,AY-61-A-085,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Senacap,Capsule,Ginseng,AY-61-A-086,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neoloba,Capsule,Ginkgo Biloba 120 mg,AY-61-A-087,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neogul,Powder,Ispaghula Husk,AY-61-A-088,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neodia,Liquid,Jambolan / Syzygium,AY-61-A-089,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neodina,Liquid,Pipermint/Pudina,AY-61-A-090,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neogas,Liquid,Sage (Bhui Tulsi),AY-61-A-091,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Roslina,Capsule,Spirulina,AY-61-A-092,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Jasticof,Syrup,Liquorice (Jasthimadhu),AY-61-A-093,Ayurvedic,Not Specified
AKSIM LABORATORIES (AYURVEDIC),Neoflu,Liquid,Echinacea,AY-61-A-094,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Arjunarista,Liquid,Arjunarista,AY-18-A-007,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Ashokarista,Liquid,Ashokarista,AY-18-A-008,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Jambadyarista,Liquid,Jambadyarista,AY-18-A-009,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Vasakarista,Liquid,Vasakarista / Vasakasav,AY-18-A-010,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Sanjivani Rasayan,Liquid,Sanjivani Rasayan,AY-18-A-011,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Kankasav,Liquid,Kanakasav,AY-18-A-012,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Amalaki Rasayan,Liquid,Amalaki Rasayan,AY-18-A-013,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Ashwagandha,Liquid,Ashwagandha,AY-18-A-014,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Dasamularista,Liquid,Dasamularista,AY-18-A-015,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Saribadyarista,Liquid,Saribadyarista,AY-18-A-016,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Mahagni Bati,Tablet,Mahagni Bati,AY-18-A-017,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Pittantak Louha,Capsule,Pittantak Louha,AY-18-A-018,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Brihat kamchuramani,Capsule,Brihat Kamchuramani,AY-18-A-019,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Manmathavra Ras,Capsule,Manmathavra Ras,AY-18-A-020,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Krimi Mudga Ras,Tablet,Krimi Mudgar Ras,AY-18-A-021,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Agnitundi Bati,Tablet,Agnitundi Bati,AY-18-A-022,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Mahalaksmi Bilas,Tablet,Mahalaksmi Bilas (Shirorog),AY-18-A-023,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Vaskar Lavan,Tablet,Vaskar Lavan,AY-18-A-024,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Ratibilas Bati,Tablet,Ratibilas Bati,AY-18-A-025,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Raja Prabartini Bati,Tablet,Raja Prabartini Bati,AY-18-A-026,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Pradarantak Louha,Capsule,Pradarantak Louha,AY-18-A-027,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Nabayas Louha,Tablet,Nabayas Louha,AY-18-A-028,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Lilabilas,Tablet,Lilabilas,AY-18-A-029,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Kamini Vidravan Ras,Capsule,Kamini Vidravan Ras,AY-18-A-030,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Joubansatadal,Tablet,Joubansatadal,AY-18-A-031,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Dhatri Louha,Tablet,Dhatri Louha,AY-18-A-032,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Brihat Bat Chintamani,Tablet,Brihat Bat Chintamani,AY-18-A-033,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Brihat Burnachandra Ras,Tablet,Brihat Purnachandra Ras,AY-18-A-034,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Bahu Mutrantak Ras,Capsule,Bahu Mutrantak Ras,AY-18-A-035,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Nagendra Bati,Tablet,Nagendra Bati,AY-18-A-036,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),EMID,Liquid,Patrangasav,AY-18-A-001,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Mburg,Liquid,Balarista,AY-18-A-002,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Mixis,Liquid,Rohitakarista,AY-18-A-006,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Arom,Liquid,Mustakarista,AY-18-A-004,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Rotun,Liquid,Chandanasav,AY-18-A-005,Ayurvedic,Not Specified
AL-REJ LABORATORIES (AY),Holar,Liquid,Kutajarista,AY-18-A-006,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Echina Cold,Capsule,Echinacea,AY-71-A-043,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Thistle-B,Capsule,Milk Thistle,AY-71-A-044,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Menoace,Capsule,Black Cohosh,AY-71-A-046,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Coral-B,Capsule,Brihat Bat Chintamani,AY-71-A-032,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Garliace,Capsule,Garlic,AY-71-A-037,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),S-Max,Capsule,Asparagus,AY-71-A-035,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Sperma,Capsule,Joubansatadal,AY-71-A-030,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Orthorich 500 mg,Capsule,Jogaraj Guggulu,AY-71-A-033,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Ginko-B,Capsule,Ginkgo Biloba,AY-71-A-045,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Genseng-B,Capsule,Ginseng,AY-71-A-039,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Naspira,Capsule,Spirulina,AY-71-A-040,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Fertile Guard,Capsule,Aswagandharista,AY-71-A-036,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Nastrum,Capsule,Water Cress,AY-71-A-042,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),B-Chirata,Capsule,Chirata,AY-71-A-038,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),S-Care,Semi-Solid,Sukrasanjibani Modak,AY-71-A-025,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Siar Oil,Oil (Liquid),Shri Gopal Taila,AY-71-A-021,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),BN-Oil,Oil (Liquid),Madhyam Narayan Taila,AY-71-A-017,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Memo Rich,Syrup,BrahmiRasayan / Sarswatarista,AY-71-A-027,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Somifera,Syrup,Aswagandharista,AY-71-A-024,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Mucona-B,Syrup,Sanjivani Rasayan,AY-71-A-022,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Ucona-B,Syrup,Bhimras,AY-71-A-028,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Draksharista,Syrup,Draksharista,AY-71-A-016,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Prasarani Sadhan,Syrup,Prasarani Sandhan,AY-71-A-018,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Lakshanarista,Syrup,Lakshanarista,AY-71-A-019,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Amritarista,Syrup,Amritarista,AY-71-A-020,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Jambadyarista,Syrup,Jambadyarista,AY-71-A-023,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Manjisthasav,Syrup,Manjisthasav,AY-71-A-026,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Abhayarista,Syrup,Abhayarista,AY-71-A-029,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Shankhadi Churna,Capsule,Sulantak Churna / Shankhadi Churna,AY-71-A-031,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Dashan Sanskar Churna,Powder,Dashan Sanskar Churna,AY-71-A-034,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Mritasanjibani,Syrup,Mritasanjibani (Bajikaran),AY-71-A-041,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Flora Guard,Capsule,Brewers Yeast,AY-71-A-047,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Argin-X 500 mg,Capsule,Ratibilas Bati,AY-71-A-048,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Kamini Vidravan Ras,Capsule,Kamini Vidravan Ras,AY-71-A-049,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Thistle-B 140 mg,Capsule,Milk Thistle 140 mg,AY-71-A-051,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Pmace 500 mg,Capsule,Evening Primrose Oil,AY-71-A-052,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Uroace 160 mg,Capsule,Saw Palmetto 160 mg,AY-71-A-053,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Ginko-B 60 mg,Capsule,Ginkgo Biloba 60 mg,AY-71-A-050,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Vitcin,Liquid,Aravindasav,AY-71-A-001,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Dinoge,Liquid,Kutajarista,AY-71-A-002,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Cid,Liquid,Amalaki Rasayan,AY-71-A-003,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Kalamegh,Liquid,Kalameghasav,AY-71-A-004,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Feronum,Liquid,Louhasav,AY-71-A-005,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Tribulas,Liquid,Dasamularista,AY-71-A-006,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Femolina,Liquid,Patrangasav,AY-71-A-007,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Vasaka,Liquid,Vasakarista / Vasakasav,AY-71-A-008,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),S-Kin,Liquid,Saribadyarista,AY-71-A-009,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Vitason,Liquid,Balarista,AY-71-A-010,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Cardioace,Liquid,Arjunarista,AY-71-A-011,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Gyno Win,Liquid,Ashokarista,AY-71-A-012,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Alka,Liquid,Chandanasav,AY-71-A-013,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Livanin,Liquid,Rohitakarista,AY-71-A-014,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),D-Peptazine,Liquid,Mustakarista,AY-71-A-015,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Alme Gasnil,Capsule,Hingastak Churna,AY-71-A-054,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Alme Isabgul,Powder,Isabgul Plane,AY-71-A-055,Ayurvedic,Not Specified
ALME LABORATORIES (AYURVEDIC),Ispaghul,Powder,Ispaghula Husk,AY-71-A-056,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altovita,Liquid,Aswagandharista,AY-41-A-007,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altorist,Liquid,Punarnavadyarista,AY-41-A-008,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altozin,Liquid,Dasamularista,AY-41-A-014,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altopep,Liquid,Jirakadyarista / Jirakarista,AY-41-A-016,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altomin,Liquid,Ashokarista,AY-41-A-001,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altofed,Liquid,Amritarista,AY-41-A-002,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altosina,Liquid,Kutajarista,AY-41-A-005,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altoline,Liquid,Chandanasav,AY-41-A-006,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altro-B,Liquid,Balarista,AY-41-A-010,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altomat,Liquid,Abhayarista,AY-41-A-011,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altocid,Liquid,Amalaki Rasayan,AY-41-A-012,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Coftuch,Liquid,Draksharista,AY-41-A-013,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altocard,Liquid,Arjunarista,AY-41-A-015,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altozyme,Liquid,Mustakarista,AY-41-A-017,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Altroderma,Liquid,Saribadyarista,AY-41-A-018,Ayurvedic,Not Specified
"ALTEX LABORATORIES LTD., (AY)",Vasatex,Liquid,Vasakarista / Vasakasav,AY-41-A-019,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee Vit-G,Liquid,Aswagandharista,AY-13-A-001,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Serme,Liquid,Saribadyasav,AY-13-A-002,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee Amlaki,Liquid,Amalaki Rasayan,AY-13-A-003,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Azmalin,Liquid,Draksharista,AY-13-A-004,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Minestued,Liquid,Ashokarista,AY-13-A-005,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),U-KR,Liquid,Chandanasav,AY-13-A-006,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Lico-KR,Liquid,Patrangasav,AY-13-A-007,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Allay,Liquid,Mustakarista,AY-13-A-008,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee Cold,Liquid,Vasakarista / Vasakasav,AY-13-A-009,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Udaayan Vaskar,Liquid,Udaya Bhaskar,AY-13-A-010,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee Quein,Tablet,Raja Prabartini Bati,AY-13-A-011,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Ameshandi,Tablet,Brihat Vat Gajangkush,AY-13-A-012,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee Asmalin,Tablet,Swaskaschintamoni,AY-13-A-013,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee Liquorine,Tablet,Pradarantak Louha,AY-13-A-014,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Ameedys,Liquid,Kutajarista,AY-13-A-015,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Tek Clim,Tablet,Trushanadya Louha,AY-13-A-016,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Freshinn,Tablet,Labangadi Bati,AY-13-A-017,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Vegaan,Tablet,Kamini Vidravan Ras,AY-13-A-018,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Ameplex,Liquid,BrahmiRasayan / Sarswatarista,AY-13-A-019,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Feverfit,Oil (Liquid),Aswaganda Taila,AY-13-A-020,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Viger,Tablet,Brihat Chandrodaya Makardwaja,AY-13-A-021,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee CL 500,Tablet,Ratibilas Bati,AY-13-A-022,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Vigoton,Liquid,Bhimras,AY-13-A-023,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Maglif,Liquid,Kalameghasav,AY-13-A-024,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Varme,Tablet,Vaskar Lavan,AY-13-A-025,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Vic-M,Liquid,Mritasanjibani Jwar,AY-13-A-026,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Ameebak,Liquid,Sanjivani Rasayan,AY-13-A-028,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Rist-X,Liquid,Balarista,AY-13-A-034,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Fibar,Tablet,Kurchi,AY-13-A-042,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Meg 3inn,Capsule,Kalamegh,AY-13-A-046,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),NT Sep,Ointment,Comfrey,AY-13-A-045,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amee 2 Z gol,Capsule,Spirulina,AY-13-A-027,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Zouban,Powder,Nagbaladya Churna,AY-13-A-029,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),X-Part,Oil (Liquid),Shri Gopal Taila,AY-13-A-030,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Depx,Liquid,Upasam,AY-13-A-031,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Chil-Vit,Liquid,Aravindasav,AY-13-A-032,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Agebak,Liquid,Dasamularista,AY-13-A-033,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amekol,Ointment,Dadru Dalan,AY-13-A-035,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amed 500,Tablet,Kutajaghana Bati/Kutaja Bati,AY-13-A-036,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Long Vit-G,Capsule,Ginkgo Biloba 120 mg,AY-13-A-040,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Amegol,Capsule,Ashwagandha,AY-13-A-043,Ayurvedic,Not Specified
AMEE LABORATORIES (AY),Ame-lif,Capsule,Cowhage,AY-13-A-044,Ayurvedic,Not Specified
ANIRBAN MEDICINAL INDUSTRIES (AY),Bronchofera,Liquid,Maha Draksharista,AY-39-A-001,Ayurvedic,Not Specified
ANIRBAN MEDICINAL INDUSTRIES (AY),Pepnic,Liquid,Mustakarista,AY-39-A-002,Ayurvedic,Not Specified
ANIRBAN MEDICINAL INDUSTRIES (AY),Piparex,Liquid,Vidangarista,AY-39-A-003,Ayurvedic,Not Specified
ANIRBAN MEDICINAL INDUSTRIES (AY),Astanon,Tablet,Kamini Vidravan Ras,AY-39-A-004,Ayurvedic,Not Specified
ANIRBAN MEDICINAL INDUSTRIES (AY),Anigyl,Liquid,Kutajarista,AY-39-A-005,Ayurvedic,Not Specified
