name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
ADRON PHARMACEUTICAL (UNANI),Arq Nankha,Liquid,Arq Nankha,U-087-A-002,Unani,Not Specified
ADRON PHARMACEUTICAL (UNANI),Sharbat Ejaz,Liquid,Sharbat Ejaz,U-087-A-003,Unani,Not Specified
ADRON PHARMACEUTICAL (UNANI),AD Babycar,Liquid,Sharbat Atfal,U-87-A-005,Unani,Not Specified
ADRON PHARMACEUTICAL (UNANI),Adrovit Plus,Liquid,Sharbat Seb,U-87-A-004,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Adozma,Ointment,Zimad Eczema,U-104-A-004,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Asper,Liquid,Arq Ajeeb,U-104-A-001,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Asfi,Liquid,Sharbat Musaffi,U-104-A-003,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Apon,Liquid,Sharbat Sadar,U-104-A-002,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Rose Aid,Liquid,Sharbat Buzuri,U-104-A-005,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Adrin,Liquid,Sharbat Ejaz,U-104-A-006,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aris,Liquid,Sharbat Hazmina,U-104-A-007,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Ado King,Liquid,Sharbat Sailan,U-104-A-008,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aprotic,Liquid,Sharbat Misali,U-104-A-009,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Adiner,Liquid,Sharbat Deenar,U-104-A-010,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Adoxim,Liquid,Sharbat Belgiri,U-104-A-011,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Adosin,Liquid,Sharbat Jinsin,U-104-A-012,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aidva,Liquid,Sharbat Tulsi,U-104-A-013,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aid Basok,Liquid,Sharbat Vasac,U-104-A-014,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Brnoaid,Liquid,Sharbat Amla,U-104-A-032,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Lactovit,Liquid,Sharbat Faulad Jamuni,U-104-A-033,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Actorvit,Liquid,Sharbat Samarat,U-104-A-034,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Natravit,Liquid,Sharbat Mavez,U-104-A-035,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Cardoaid,Liquid,Sharbat Gaozaban,U-104-A-036,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Hexid,Capsule,Habb-e Kabid Naushadri,U-104-A-037,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),H Cal-D,Capsule,Kushta Khare Mohra,U-104-A-038,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Ginsoaid,Capsule,Ginseng,U-104-A-039,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Maxgel,Capsule,Sufoof Ahmarin,U-104-A-040,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Adomil,Capsule,Sufoof Sheer-Afza,U-104-A-041,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Max King,Capsule,Habb-e Ahmar,U-104-A-042,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Long Fast,Capsule,Qurs Muqavvi Khas,U-104-A-043,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Dnex-G,Capsule,Ginkgo Biloba,U-104-A-044,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Qurs Pudina,Capsule,Qurs Pudina,U-104-A-045,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Vitanus,Capsule,Qurs Faulad,U-104-A-046,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Lactogel,Powder,Sufoof Qabzkusha,U-104-A-047,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Enogel,Powder,Sufoof Kashnizi,U-104-A-048,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aid-Dental,Liquid,Sanoon Mulook,U-104-A-049,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Jakline,Liquid,Sanoon Missi,U-104-A-050,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),White Beauty,Lozenge,Ubtan Jamali,U-104-A-051,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Joy Plus,Halua,Majoon Arad-e Khurma,U-104-A-053,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Painux,Capsule,Qurs Awja,U-104-A-015,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Amlazol,Capsule,Qurs Hazmina,U-104-A-016,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aid Garlic,Capsule,Qurs Garlitab,U-104-A-017,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aid Hazmol,Capsule,Qurs Hazmol,U-104-A-018,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Slimaid,Capsule,Qurs Muhazzil,U-104-A-019,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Uriaid,Capsule,Qurs Salajeet,U-104-A-020,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Penicap,Capsule,Habb-e Ambar Momiyaee,U-104-A-021,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Spermacar,Capsule,Habb-e Jiryan,U-104-A-022,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Vigomen,Capsule,Habb-e Mumsik,U-104-A-023,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aid Munish,Capsule,Habb-e Munish,U-104-A-024,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Erectid,Capsule,Habb-e Nishat,U-104-A-025,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aidcal,Capsule,Kushta Sadaf,U-104-A-026,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aidvita,Capsule,Soya Lecithin Vitamineral Mix,U-104-A-027,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aidlina,Capsule,Spirulina,U-104-A-028,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Viton-A,Capsule,Habb-e Hayateen Murakkab Jawahirdar,U-104-A-030,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),\Aidmina,Capsule,Habb-e Hayaeen Murakkab,U-104-A-029,Unani,Not Specified
AID HEALTH LABORATORIES (UNANI),Aid OR Saline,Powder,Aab-e Namak Shireen,U-104-A-031,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Gasham,Liquid,Arq Nankha,U-080-A-001,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Shamco,Liquid,Sharbat Ejaz,U-080-A-002,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Dusham,Capsule,Habb-e Nishat,U-080-A-013,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Garsham,Capsule,Qurs Garlitab,U-080-A-014,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),J-Sham,Capsule,Qurs Awja,U-080-A-015,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Hazmo-SH,Capsule,Qurs Hazmol,U-080-A-016,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Coldsham,Capsule,Qurs Surfin,U-080-A-017,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Diasham,Capsule,Qurs Ziabit,U-080-A-018,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Orisham,Capsule,Habb-e Ambar Momiyaee,U-080-A-019,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Dersham,Liquid,Sharbat Musaffi,U-080-A-003,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Vesham,Liquid,Sharbat Seb,U-080-A-004,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Shamslin,Liquid,Sharbat Tiflin,U-080-A-005,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Jinsin-SH,Liquid,Sharbat Jinsin,U-080-A-006,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Uro-S,Liquid,Sharbat Buzuri,U-080-A-007,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Dirosham,Liquid,Sharbat Belgiri,U-080-A-008,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Hemosham,Liquid,Sharbat Faulad,U-080-A-010,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Hepasham,Liquid,Sharbat Deenar,U-080-A-011,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Memosham,Liquid,Sharbat Dimaghi,U-080-A-012,Unani,Not Specified
AIDHILL LABORATORIES (UNANI),Lecosham,Liquid,Sharbat Niswan,U-080-A-009,Unani,Not Specified
AKL LABORATORIES (UNANI),Jansi,Liquid,Sharbat Jinsin,U-260-A-004,Unani,Not Specified
AKL LABORATORIES (UNANI),Saraca,Liquid,Sharbat Niswan,U-260-A-005,Unani,Not Specified
AKL LABORATORIES (UNANI),Reno Care,Liquid,Sharbat Buzuri,U-260-A-006,Unani,Not Specified
AKL LABORATORIES (UNANI),Good Health,Liquid,Sharbat Misali,U-260-\A-007,Unani,Not Specified
AKL LABORATORIES (UNANI),Pep Ned,Liquid,Arq Nankha,U-260-A-008,Unani,Not Specified
AKL LABORATORIES (UNANI),One,Liquid,Sharbat Angoor,U-260-A-009,Unani,Not Specified
AKL LABORATORIES (UNANI),Touch,Liquid,Arq Lahsun,U-260-A-010,Unani,Not Specified
AKL LABORATORIES (UNANI),Toni Fruit,Liquid,Sharbat Mavez,U-260-A-011,Unani,Not Specified
AKL LABORATORIES (UNANI),A-Amla,Liquid,Sharbat Amla,U-260-A-012,Unani,Not Specified
AKL LABORATORIES (UNANI),A-Vasac,Liquid,Sharbat Vasac,U-260-A-013,Unani,Not Specified
AKL LABORATORIES (UNANI),Quickton,Liquid,Hwema Bark Drink,U-260-A-014,Unani,Not Specified
AKL LABORATORIES (UNANI),Seb Care,Liquid,Sharbat Seb,U-260-A-001,Unani,Not Specified
AKL LABORATORIES (UNANI),Hepa Fit,Liquid,Sharbat Deenar,U-260-A-002,Unani,Not Specified
AKL LABORATORIES (UNANI),A-Ferus,Liquid,Sharbat Faulad,U-260-A-003,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Antanol,Liquid,Humuzin,U-117-A-013,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safaleco,Liquid,Sharbat Niswan,U-117-A-038,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safa Hazmina,Liquid,Sharbat Hazmina,U-117-A-039,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Shanraj,Tablet,Habb-e Kabid Naushadri,U-117-A-040,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Saifaru,Tablet,Kushta Khare Mohra,U-117-A-041,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safaron,Tablet,Qurs Hazmol,U-117-A-042,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Hapsy,Tablet,Habb-e Madar,U-117-A-043,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safabon,Tablet,Qurs Awja,U-117-A-044,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safaraj,Tablet,Habb-e Jawaher,U-117-A-045,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Muhajlin,Tablet,Qurs Muhazzil,U-117-A-046,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Saifa Kesh,Oil (Liquid),Rowghan Amla,U-117-A-047,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safa Khorma,Halua,Majoon Arad-e Khurma,U-117-A-048,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safadex,Semi-Solid,Majoon Mughalliz,U-117-A-049,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safazirian,Powder,Sufoof Jiryan,U-117-A-050,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Aroplex,Liquid,Sharbat Misali,U-117-A-014,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Hashiton,Liquid,Sharbat Mavez,U-117-A-015,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safacough,Liquid,Sharbat Vasac,U-117-A-016,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Golapton,Liquid,Sharbat Gajar,U-117-A-017,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Mastiton,Liquid,Sharbat Angoor,U-117-A-018,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Roktika,Liquid,Sharbat Faulad Jamuni,U-117-A-019,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Amton,Liquid,Sharbat Anar,U-117-A-020,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safaplex,Liquid,Sharbat Gaozaban,U-117-A-021,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Jelyton,Liquid,Sharbat Amla,U-117-A-022,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Orengi,Liquid,Sharbat Dimaghi,U-117-A-023,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Anjely,Capsule,Qurs Rehmin,U-117-A-024,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safa Ambari,Capsule,Habb-e Ambari,U-117-A-025,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Azmarin,Capsule,Habb-e Sual,U-117-A-026,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Razotto,Capsule,Habb-e Jadwar,U-117-A-027,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Herbosol,Capsule,Habb-e Jiryan,U-117-A-028,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safacal,Capsule,Habb-e Hayaeen Murakkab,U-117-A-029,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Diaron,Capsule,Qurs Ziabit,U-117-A-031,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Xinman,Capsule,Habb-e Mumsik,U-117-A-032,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Al-Shan,Capsule,Habb-e Nishat,U-117-A-033,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Fightex,Capsule,Habb-e Ambar Momiyaee,U-117-A-034,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safa Helty,Capsule,Habb-e Helteet,U-117-A-035,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Alpain,Capsule,Habb-e Suranjan,U-117-A-036,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Hormofast,Capsule,Habb-e Munish,U-117-A-037,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Kosanil,Capsule,Qurs Mulayin,U-117-A-004,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Mighty,Liquid,Arq Maul Lahm,U-117-A-006,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Shanplex,Liquid,Sharbat Seb,U-117-A-007,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Bisbarex,Semi-Solid,Jawarish Bisbasa,U-117-A-001,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safapak,Semi-Solid,Majoon Suparipak,U-117-A-002,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Ruchinid,Liquid,Arq Zeera,U-117-A-003,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safa Buzuri,Liquid,Sharbat Buzuri,U-117-A-005,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safa Jinsin,Liquid,Sharbat Jinsin,U-117-A-008,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Aroskin,Liquid,Sharbat Musaffi,U-117-A-011,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safarex,Liquid,Sharbat Tulsi,U-117-A-009,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Freshliv,Liquid,Sharbat Deenar,U-117-A-010,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Atfalex,Liquid,Sharbat Atfal,U-117-A-012,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safavit,Liquid,Arq Faulin,U-117-A-055,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Roktiplex,Liquid,Arq Maqattar,U-117-A-057,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Orengvit,Liquid,Arq Poodina,U-117-A-056,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Reniver,Tablet,Qurs Kamuni,U-117-A-054,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safazol,Capsule,Qurs Pudina,U-117-A-052,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safagasno,Tablet,Habb-e Ral,U-117-A-053,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safaeso,Tablet,Habb-e Papita,U-117-A-051,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Urilok,Tablet,Qurs Kundur,U-117-A-058,Unani,Not Specified
AL SAFA LABORATORIES (UNANI),Safagra,Capsule,Qurs Muqavvi Khas,U-117-A-030,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Shantara,Liquid,Arq Shahtara,U-033-A-001,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Maullaham,Liquid,Arq Maul Lahm,U-033-A-002,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Atrifal Ustkhudus,Liquid,Sharbat Atfal,U-033-A-003,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Etrifal Kashnizi,Liquid,Etrifal Kashnizi,U-033-A-004,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Atrifalfoladi ',Liquid,Sufoof Fauladi,U-033-A-005,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Jowaresh Basbasa,Liquid,Jawarish Bisbasa,U-033-A-006,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Jowaresh Jaruni,Liquid,Jowarish Zarooni,U-033-A-007,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Jowarish Tamarhind,Liquid,Jowarish Tamar Hindi,U-033-A-008,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Shefa,Tablet,Habb-e Shefa,U-033-A-009,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Azraqi,Tablet,Habb-e Azaraqi,U-033-A-010,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Musafi,Tablet,Habb-e Musaffi,U-033-A-011,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Mudir,Tablet,Habb-e Mudir,U-033-A-012,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Mumshik,Tablet,Habb-e Mumsik,U-033-A-013,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Marwarid,Tablet,Habb-e Marwareedi,U-033-A-014,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Nishat,Tablet,Habb-e Nishat,U-033-A-016,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Kobad Nawshaduri,Tablet,Habb-e Kabid Naushadri,U-033-A-017,Unani,Not Specified
AL-HAKIM PHARMACEUTICALS (UNANI),Habbe Suranjan,Tablet,Habb-e Suranjan,U-033-A-018,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Litonic,Liquid,Sharbat Deenar,U-315-A-001,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Fem-Cycle Plus,Liquid,Sharbat Niswan,U-315-A-002,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Al-Bel,Liquid,Sharbat Belgiri,U-315-A-003,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Hazmina,Liquid,Sharbat Hazmina,U-315-A-004,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Raz-Pudina,Liquid,Arq Poodina,U-315-A-005,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Kilose,Liquid,Sharbat Chylosin,U-315-A-006,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Red-Plus,Liquid,Sharbat Faulad,U-315-A-007,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Urang,Liquid,Sharbat Buzuri,U-315-A-008,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Sebvit,Liquid,Sharbat Seb,U-315-A-010,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),VitAmla,Liquid,Sharbat Amla,U-315-A-009,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Adbac,Liquid,Sharbat Vasac,U-315-A-011,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Azbac,Liquid,Sharbat Ejaz,U-315-A-012,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Cavit,Liquid,Sharbat Misali,U-315-A-013,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Guavit,Liquid,Sharbat Mavez,U-315-A-014,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Gasno,Liquid,Arq Nankha,U-315-A-015,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Napoko,Liquid,Kalamegh,U-315-A-016,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Imigrain,Liquid,Sharbat Shefa,U-315-A-017,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Fem-Cycle,Liquid,Sharbat Nisa,U-315-A-018,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Chhohi,Liquid,Sharbat Muaddil,U-315-A-019,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Zicokid,Liquid,Sharbat Jist,U-315-A-020,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Ozilax,Liquid,Sharbat Sana,U-315-A-021,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Al Razi Castor Oil,Oil (Liquid),Rowghan Bedanjeer  / Castor Oil,U-315-A-022,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Shova,Oil (Liquid),Rowghan Zeenat,U-315-A-023,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Al Razi Olive Oil,Oil (Liquid),Rowghan Zaitun / Olive Oil,U-315-A-024,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),AXE Universal Oil,Oil (Liquid),Rowghan Awja,U-315-A-026,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Itching Free,Oil (Liquid),Rowghan Jarbinol,U-315-A-027,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Man-Oil,Oil (Liquid),Tila Muharrik,U-315-A-028,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Al-Razi's Amla Hair Oil,Oil (Liquid),Rowghan Amla,U-315-A-029,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Rajratno,Oil (Liquid),Rowghan Bhangra / Bhringraj Oil,U-315-A-030,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Al-Razi's Almond Hair Oil,Oil (Liquid),Rowghan Badam Shireen,U-315-A-031,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Xtraman,Liquid,Cowhage,U-315-A-032,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Eucamenth,Liquid,Sawoot Nazli,U-315-A-033,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Cowhage,Tablet,Cowhage,U-315-A-034,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),R-Hormoline,Tablet,Habb-e Nishat,U-315-A-035,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Razmacin,Tablet,Habb-e Sual,U-315-A-036,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Raznapox,Tablet,Habb-e Suranjan,U-315-A-037,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Multigold,Tablet,Habb-e Hayaeen Murakkab,U-315-A-038,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),R-Call-D,Tablet,Kushta Khare Mohra,U-315-A-039,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Healthfit,Tablet,Qurs Faulad,U-315-A-040,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Ruchifit,Tablet,Qurs Pudina,U-315-A-041,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),R-Spirulina,Capsule,Spirulina,U-315-A-042,Unani,Not Specified
AL-RAZI LABORATORIES (UNANI),Rsacno,Tablet,Qurs Hazmina,U-315-A-043,Unani,Not Specified
ALEX UNANI LABORATORIES,Amla-Lex,Liquid,Sharbat Amla,U-148-A-006,Unani,Not Specified
ALEX UNANI LABORATORIES,Movlex,Ointment,Marham Ajeeb,U-148-A-007,Unani,Not Specified
ALEX UNANI LABORATORIES,Habb-e Nishat,Capsule,Habb-e Nishat,U-148-A-015,Unani,Not Specified
ALEX UNANI LABORATORIES,Habb-e Munish,Capsule,Habb-e Munish,U-148-A-016,Unani,Not Specified
ALEX UNANI LABORATORIES,Lexment,Ointment,Marham Kharish,U-148-A-008,Unani,Not Specified
ALEX UNANI LABORATORIES,Lexcara,Liquid,Sharbat Misali,U-148-A-011,Unani,Not Specified
ALEX UNANI LABORATORIES,Lex Musafi,Liquid,Sharbat Musaffi,U-148-A-017,Unani,Not Specified
ALEX UNANI LABORATORIES,Lexfig,Liquid,Sharbat Laxafig,U-148-A-014,Unani,Not Specified
ALEX UNANI LABORATORIES,Dilex,Liquid,Sharbat Hazmina,U-148-A-013,Unani,Not Specified
ALEX UNANI LABORATORIES,Lex-Dinar,Liquid,Sharbat Deenar,U-148-A-009,Unani,Not Specified
ALEX UNANI LABORATORIES,Lexseb,Liquid,Sharbat Seb,U-148-A-012,Unani,Not Specified
ALEX UNANI LABORATORIES,Lexnishi,Liquid,Sharbat Jinsin,U-148-A-010,Unani,Not Specified
ALEX UNANI LABORATORIES,Lex-Nankha,Liquid,Arq Nankha,U-148-A-001,Unani,Not Specified
ALEX UNANI LABORATORIES,Hemolex,Liquid,Sharbat Faulad,U-148-A-002,Unani,Not Specified
ALEX UNANI LABORATORIES,Lex-coff,Liquid,Sharbat Ejaz,U-148-A-003,Unani,Not Specified
ALEX UNANI LABORATORIES,Alex-Bujuri,Liquid,Sharbat Buzuri,U-148-A-004,Unani,Not Specified
ALEX UNANI LABORATORIES,Lex-Super,Semi-Solid,Majoon Suparipak,U-148-A-005,Unani,Not Specified
ALEX UNANI LABORATORIES,Kasni,Liquid,Arq Kasni,U-148-A-018,Unani,Not Specified
ALEX UNANI LABORATORIES,Mukattar,Liquid,Arq Maqattar,U-148-A-019,Unani,Not Specified
ALEX UNANI LABORATORIES,Alex Vasak,Liquid,Sharbat Vasac,U-148-A-020,Unani,Not Specified
ALEX UNANI LABORATORIES,Alex Tulsi,Liquid,Sharbat Tulsi,U-148-A-021,Unani,Not Specified
ALEX UNANI LABORATORIES,Nisalex,Liquid,Sharbat Nisa,U-148-A-022,Unani,Not Specified
ALEX UNANI LABORATORIES,Lexhista,Liquid,Sharbat Khaksi,U-148-A-023,Unani,Not Specified
ALEX UNANI LABORATORIES,Babylex,Liquid,Sharbat Atfal,U-148-A-024,Unani,Not Specified
ALEX UNANI LABORATORIES,Alex Cylosin,Liquid,Sharbat Chylosin,U-148-A-025,Unani,Not Specified
ALEX UNANI LABORATORIES,Silvalex,Liquid,Sharbat Amrood,U-148-A-026,Unani,Not Specified
ALEX UNANI LABORATORIES,Asulex,Liquid,Sharbat Samarat,U-148-A-027,Unani,Not Specified
