name_of_the_manufacturer,brand_name,dosages_description,generic_name_and_strength,dar,medicine_system,use_for
BENGAL HOMOEOPATHIC LABORATORY,Cimicifuga Racemosa,Liquid,Not Specified,H-40-A-64,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Cocculus Indicus,Liquid,Cocculus Indicus,H-40-A-65,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Colchicum Autamnale,Liquid,Not Specified,H-40-A-66,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Cyclamen Europaeum,Liquid,Not Specified,H-40-A-68,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Euphrasia Officinalis,Liquid,Not Specified,H-40-A-69,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Filix Mas,Liquid,FIilix Mas,H-40-A-70,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Fraxinus Americana,Liquid,Not Specified,H-40-A-71,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Fucus Vesiculosus,Liquid,Not Specified,H-40-A-72,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Geranium Maculatum,Liquid,Geranium Maculatum,H-40-A-73,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Guaiacum Officinale,Liquid,Guaiacum,H-40-A-74,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Hamamelis Virginica,Liquid,Not Specified,H-40-A-75,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Helonias Dioica,Liquid,Helonias Dioica,H-40-A-76,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Hypericum Perforatum,Liquid,Hypericum Perforatum,H-40-A-77,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Iris Versicolor,Liquid,Not Specified,H-40-A-78,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Lobella Inflanta,Liquid,Not Specified,H-40-A-79,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Ginseng,Liquid,Not Specified,H-40-A-80,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Millefolium,Liquid,Not Specified,H-40-A-81,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Paeonia Offcinalis,Liquid,Paeonia Officinalis,H-40-A-82,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Passiflora Incarnata,Liquid,Not Specified,H-40-A-83,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Phytolacca Decandra,Liquid,Not Specified,H-40-A-84,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Podophyllum,Liquid,Not Specified,H-40-A-85,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Ratanhia,Liquid,Not Specified,H-40-A-86,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Rauwolfia Serpentima,Liquid,Not Specified,H-40-A-87,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Robinia Pseudacacia,Liquid,Robinia Pseudacacia,H-40-A-88,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Ruta Graveolens,Liquid,Ruta Graveolens,H-40-A-89,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Sabal Serrulata,Liquid,Sabal Serrulata,H-40-A-90,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Sabina,Liquid,Not Specified,H-40-A-91,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Sanguinaria Canadensis,Liquid,Sanguinaria Canadensis,H-40-A-93,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Sarsaparilla,Liquid,Not Specified,H-40-A-94,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Senecio Aureus,Liquid,Not Specified,H-40-A-95,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Gossypium,Liquid,Not Specified,H-40-A-96,Homeopathic,Not Specified
BENGAL HOMOEOPATHIC LABORATORY,Blatta Orientalis,Liquid,Not Specified,H-40-A-97,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Aconite Napellus,Liquid,Not Specified,H-41-A-1,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Hydratis Canadensis,Liquid,Not Specified,H-45-A-2,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Belladonna,Liquid,Not Specified,H-45-A-3,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Bryonia Alb.,Liquid,Not Specified,H-45-A-4,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Avena Sativa,Liquid,Not Specified,H-45-A-5,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Cinchona Officinalis,Liquid,Not Specified,H-45-A-6,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Nux Vomica,Liquid,Not Specified,H-45-A-7,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Baptisia Tinctoria,Liquid,Not Specified,H-45-A-8,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Berberis Vulgaris,Liquid,Not Specified,H-45-A-9,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Thuja Occidentalis,Liquid,Not Specified,H-45-A-10,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Ipecacuanha,Liquid,Not Specified,H-45-A-11,Homeopathic,Not Specified
CARE HOMOEO LABORATORY,Sarsaparilla,Liquid,Not Specified,H-45-A-12,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Justicia Adhatoda,Liquid,Not Specified,H-72-A-001,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Carduas Marianus,Liquid,Not Specified,H-72-A-002,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Avena Sativa,Liquid,Not Specified,H-72-A-003,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Medicago Sativa,Liquid,Not Specified,H-72-A-004,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Belladonna,Liquid,Not Specified,H-72-A-005,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cinchona Officinalis,Liquid,Not Specified,H-72-A-006,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Calendula Officinalis,Liquid,Not Specified,H-72-A-007,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Andrographis Paniculata,Liquid,Not Specified,H-72-A-008,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Nux Vomica,Liquid,Not Specified,H-72-A-009,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Pulsatilla,Liquid,Not Specified,H-72-A-010,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Rauwolfia Serpentina,Liquid,Not Specified,H-72-A-011,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Syzygium Jambolanum,Liquid,Not Specified,H-72-A-012,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Calcarea Fluorica,Tablet,Calcarea Fluorica,H-72-A-013,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Calcarea Phosphorica,Tablet,Calcarea Phosphorica,H-72-A-014,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ferrum Phosphorica,Tablet,Ferrum Phosphoricum,H-72-A-015,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Kali Phosphoricum,Tablet,Kali Phosphoricum,H-72-A-016,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Kali Muriaticum,Tablet,Kali Muriaticum,H-72-A-017,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Magnesia Phosphoricum,Tablet,Magnesia Phosphorica,H-72-A-018,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Natrum Phosphoricum,Tablet,Natrum Phosphoricum,H-72-A-019,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Natrum Muriaticum,Tablet,Natrum Muriaticum,H-72-A-020,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Natrum Sulphuricum,Tablet,Natrum Sulphuricum,H-72-A-021,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Silicea,Tablet,Silicea,H-72-A-022,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Acid Phosphoricum,Liquid,Not Specified,H-72-A-023,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Apis Melifica,Liquid,Not Specified,H-72-A-024,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Jonosia Ashoka,Liquid,Not Specified,H-72-A-025,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Agnus Cast,Liquid,Not Specified,H-72-A-026,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Amloki,Liquid,Not Specified,H-72-A-027,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aconite Napellus,Liquid,Not Specified,H-72-A-028,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ashvaggandha,Liquid,Not Specified,H-72-A-029,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Terminalia Arjuna,Liquid,Not Specified,H-72-A-030,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Berberis Vulgaris,Liquid,Not Specified,H-72-A-031,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Blatta Orientalis,Liquid,Not Specified,H-72-A-032,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Chelidonium Majus,Liquid,Not Specified,H-72-A-032,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cantharis,Liquid,Not Specified,H-72-A-034,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Crataegus Oxycanthas,Liquid,Not Specified,H-72-A-035,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cassia Sophera,Liquid,Not Specified,H-72-A-036,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Damiana,Liquid,Not Specified,H-72-A-037,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Kreosotum,Liquid,Not Specified,H-72-A-038,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Kurchi,Liquid,Not Specified,H-72-A-039,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Hydrastis Canadensis,Liquid,Not Specified,H-72-A-040,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Gossypium,Liquid,Not Specified,H-72-A-041,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Plantago Major,Liquid,Not Specified,H-72-A-042,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Panus Lambertiana,Liquid,Not Specified,H-72-A-043,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Passiflora Incarnata,Liquid,Not Specified,H-72-A-044,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Calcarea Sulphurica,Tablet,Calcarea Sulphurica,H-72-A-045,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Kali Sulphuricum 3X,Tablet,Kali Sulph 3X,H-72-A-046,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Hepar Sulphuris Calcareum,Tablet,Heper Sulphurics Calcareum,H-72-A-047,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Selenium,Tablet,Selenium,H-72-A-048,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Titanium,Tablet,Titanium,H-72-A-049,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Carbo Vagetabilis,Tablet,Carbo Vagetabilis,H-72-A-050,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Globules,Tablet,Globules,H-72-A-051,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aralia Racemosa,Liquid,Not Specified,H-72-A-052,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Arnica Montana,Liquid,Not Specified,H-72-A-053,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Baptisia Tinctoria,Liquid,Not Specified,H-72-A-054,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Bryonia Alba,Liquid,Not Specified,H-72-A-055,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Capsicum Annum,Liquid,Not Specified,H-72-A-056,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ceanothus Americanus,Liquid,Not Specified,H-72-A-057,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cimicifuga,Liquid,Not Specified,H-72-A-058,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Collinsonia Canadensis,Liquid,Not Specified,H-72-A-059,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Colocynthis,Liquid,Not Specified,H-72-A-060,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Drosera Rotundifolia,Liquid,Not Specified,H-72-A-061,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Gelsemium Sempervirens,Liquid,Gelsemium Sempervirens,H-72-A-062,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Hamamelis Virginaca,Liquid,Not Specified,H-72-A-063,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Hydrocotyle Asiatica,Liquid,Not Specified,H-72-A-064,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ipecacuanha,Liquid,Not Specified,H-72-A-065,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Lycopodium Clavatum,Liquid,Not Specified,H-72-A-066,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Nuphar Lutea,Liquid,Not Specified,H-72-A-067,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Phytolacca Decandra,Liquid,Not Specified,H-72-A-068,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Quassia Amara,Liquid,Not Specified,H-72-A-069,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Rhus Toxcodendron,Liquid,Not Specified,H-72-A-070,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Sabal Serrulata,Liquid,Not Specified,H-72-A-071,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Salix Nigra,Liquid,Not Specified,H-72-A-072,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Sarsaparilla,Liquid,Not Specified,H-72-A-073,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Thuja Occidentalis,Liquid,Not Specified,H-72-A-074,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ustilago Maidis,Liquid,Not Specified,H-72-A-075,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Zingiber Officinale,Liquid,Not Specified,H-72-A-076,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cina,Liquid,Not Specified,H-72-A-077,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Dioscorea Villosa,Liquid,Not Specified,H-72-A-078,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Echinacea Angustifolia,Liquid,Not Specified,H-72-A-079,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Allium Cepa,Liquid,Not Specified,H-72-A-080,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Allium Sativum,Liquid,Allium Sativum,H-72-A-081,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aloe Socotrina,Liquid,Aloe Socotrina,H-72-A-082,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Apocynum Cannabinum,Liquid,Not Specified,H-72-A-083,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Azadirachta Indica,Liquid,Not Specified,H-72-A-084,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Abroma Augusta,Liquid,Not Specified,H-72-A-085,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Digitalis Purpuea,Liquid,Not Specified,H-72-A-086,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ficus Religiose,Liquid,Not Specified,H-72-A-087,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Gymnema Sylvestre,Liquid,Not Specified,H-72-A-088,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Senega,Liquid,Not Specified,H-72-A-089,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Spongia Tosta,Liquid,Not Specified,H-72-A-090,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Staphysagria,Liquid,Not Specified,H-72-A-091,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Sepia,Liquid,Not Specified,H-72-A-092,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Tabacum,Liquid,Not Specified,H-72-A-093,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Trabulus Terrestris,Liquid,Not Specified,H-72-A-094,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Borax,Liquid,Not Specified,H-72-A-095,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Calotropis Gigantia,Liquid,Not Specified,H-72-A-096,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Adonis Vernalis,Liquid,Not Specified,H-72-A-097,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aletris Farinosa,Liquid,Not Specified,H-72-A-098,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Euphrasia Officinalis,Liquid,Not Specified,H-72-A-099,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Chamomilla,Liquid,Not Specified,H-72-A-100,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Condurango,Liquid,Not Specified,H-72-A-101,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Lobella Inflanta,Liquid,Not Specified,H-72-A-102,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Millefolium,Liquid,Not Specified,H-72-A-103,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ocimum Sanctum,Liquid,Not Specified,H-72-A-104,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ratanhia,Liquid,Not Specified,H-72-A-105,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Rumex Crispus,Liquid,Not Specified,H-72-A-106,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Sambucus Nigra,Liquid,Not Specified,H-72-A-107,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Senecio Aureus,Liquid,Not Specified,H-72-A-108,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Urtica Urens,Liquid,Not Specified,H-72-A-109,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Vibrunum Prunifollium,Liquid,Not Specified,H-72-A-110,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Alstonia Scholaris,Liquid,Not Specified,H-72-A-111,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Bellis Perennis,Liquid,Not Specified,H-72-A-112,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Chaparro Amargoso,Liquid,Not Specified,H-72-A-113,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Fraxinus Americana,Liquid,Not Specified,H-72-A-114,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Fucus Vesiculosus,Liquid,Not Specified,H-72-A-115,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ginseng,Liquid,Not Specified,H-72-A-116,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Iris Versicolor,Liquid,Not Specified,H-72-A-117,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Jaborandi,Liquid,Not Specified,H-72-A-118,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Ledum Palustre,Liquid,Not Specified,H-72-A-119,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Mentha Piperita,Liquid,Not Specified,H-72-A-120,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Myrica Cerifera,Liquid,Not Specified,H-72-A-121,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Arsenicum Sulphuratum Flavum,Tablet,Arsenicum Sulphuratum Flavum 3X,H-72-A-122,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Graphites 3X,Tablet,Graphites 3X,H-72-A-123,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Mercurius Solubilis 3X,Tablet,Mercuris Solubilis 3X,H-72-A-124,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Chrysarobinum 3X,Tablet,Chrysarobinum 3 X,H-72-A-125,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Oleum Jac 3X,Tablet,Oleum Jac 3X,H-72-A-126,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Hecla Lava 3X,Tablet,Hekla Lava/Hecla Lava,H-72-A-127,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Baryta Carbonica,Tablet,Baryta Carbonica 3X,H-72-A-128,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Magnesia Carbonica,Tablet,Magnesia Carbonica 3X,H-72-A-129,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Podophyllum Peltatum,Liquid,Not Specified,H-72-A-130,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Sabina,Liquid,Not Specified,H-72-A-131,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Senna,Liquid,Not Specified,H-72-A-132,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Secale Cornutum,Liquid,Not Specified,H-72-A-133,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Teucrium MV,Liquid,Not Specified,H-72-A-134,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Xanthoxylum,Liquid,Not Specified,H-72-A-135,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Blumea Odorata,Liquid,Not Specified,H-72-A-136,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Carica Papaya,Liquid,Not Specified,H-72-A-137,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cephalandra Indica,Liquid,Not Specified,H-72-A-138,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Chionanthus Virginica,Liquid,Not Specified,H-72-A-139,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Chirata,Liquid,Not Specified,H-72-A-140,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Viburnum Opulus,Liquid,Not Specified,H-72-A-141,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aurum Muriaticum Natronatum,Tablet,Aurum Muriaticum Natronatum 3X,H-72-A-142,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aurum Metallicum 3X,Tablet,Aurum Metallicum 3X,H-72-A-143,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Alumina 3X,Tablet,Alumina 3X,H-72-A-144,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Santoninum,Tablet,Santoninum 3X,H-72-A-145,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Zinc Metallicum 3X,Tablet,Zinc Metallicum 3X,H-72-A-146,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Uranium Nitricum 3X,Tablet,Uranium Nitricum 3X,H-72-A-147,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Colesterinum 3X,Tablet,Cholesterinum 3X,H-72-A-148,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Abies Canadensis,Liquid,Not Specified,H-72-A-149,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Abies Nigra,Liquid,Not Specified,H-72-A-150,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Absinthium,Liquid,Not Specified,H-72-A-151,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Acalypha Indica,Liquid,Not Specified,H-72-A-152,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Achyranthes Aspera,Liquid,Not Specified,H-72-A-153,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Aesculus Hippocastanum,Liquid,Not Specified,H-72-A-154,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Agaricus Muscarius,Liquid,Not Specified,H-72-A-155,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Bovista,Liquid,Not Specified,H-72-A-156,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cochlearia Armoracia,Liquid,Not Specified,H-72-A-157,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Pathar Kuchi,Liquid,Not Specified,H-72-A-158,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Causticum,Liquid,Not Specified,H-72-A-159,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Cinnamomum,Liquid,Not Specified,H-72-A-160,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Convallaria Majalis,Liquid,Not Specified,H-72-A-161,Homeopathic,Not Specified
DEEPLAID LABORATORIES LTD. (HOMOEO),Abroma Rad,Liquid,Not Specified,H-72-A-162,Homeopathic,Not Specified
